customer_id,city,age_group,segment,signup_date
C02393,Dhaka,25-34,Regular,2025-04-24
C02394,Dhaka,35-44,Regular,2024-02-18
C02395,Sylhet,45-54,Occasional,2024-12-03
C02396,Dhaka,35-44,High Value,2025-09-23
C02397,Dhaka,18-24,High Value,2025-08-06
C02398,Dhaka,25-34,Occasional,2025-08-30
C02399,Chittagong,25-34,Regular,2025-04-20
C02400,Dhaka,35-44,Regular,2025-05-11
C02401,Chittagong,25-34,Occasional,2024-07-23
C02402,Dhaka,18-24,Occasional,2024-06-17
C02403,Khulna,45-54,Regular,2025-03-01
C02404,Khulna,35-44,Regular,2024-09-16
C02405,Chittagong,55+,Occasional,2025-10-08
C02406,Khulna,35-44,Regular,2025-06-14
C02407,Dhaka,25-34,Regular,2024-05-20
C02408,Dhaka,25-34,Regular,2024-08-21
C02409,Dhaka,18-24,Occasional,2024-07-15
C02410,Dhaka,35-44,High Value,2025-06-24
C02411,Chittagong,25-34,Regular,2025-10-06
C02412,Dhaka,18-24,Occasional,2025-06-25
C02413,Dhaka,25-34,Occasional,2025-04-02
C02414,Dhaka,18-24,High Value,2025-06-18
C02415,Dhaka,25-34,Regular,2024-07-08
C02416,Chittagong,25-34,Regular,2025-02-03
C02417,Chittagong,35-44,High Value,2025-01-24
C02418,Dhaka,35-44,Occasional,2025-01-08
C02419,Dhaka,18-24,Regular,2024-03-06
C02420,Rajshahi,18-24,Regular,2024-12-02
C02421,Dhaka,25-34,High Value,2025-09-13
C02422,Chittagong,18-24,High Value,2024-12-20
C02423,Dhaka,25-34,Regular,2025-02-11
C02424,Dhaka,25-34,Occasional,2024-12-18
C02425,Dhaka,25-34,High Value,2025-10-12
C02426,Sylhet,35-44,Regular,2025-05-24
C02427,Rajshahi,35-44,Occasional,2024-10-16
C02428,Dhaka,35-44,Regular,2024-01-10
C02429,Dhaka,18-24,Occasional,2024-05-23
C02430,Dhaka,25-34,Occasional,2025-05-17
C02431,Dhaka,35-44,Regular,2025-06-08
C02432,Sylhet,18-24,High Value,2025-07-29
C02433,Dhaka,18-24,Regular,2024-11-09
C02434,Dhaka,25-34,Regular,2024-07-17
C02435,Dhaka,18-24,Occasional,2024-03-15
C02436,Dhaka,45-54,Occasional,2024-06-08
C02437,Dhaka,18-24,High Value,2025-10-24
C02438,Dhaka,55+,Occasional,2024-06-29
C02439,Dhaka,18-24,High Value,2024-05-16
C02440,Dhaka,25-34,Occasional,2024-03-15
C02441,Chittagong,35-44,High Value,2025-10-22
C02442,Chittagong,18-24,Regular,2024-08-26
C02443,Dhaka,18-24,Regular,2025-05-13
C02444,Dhaka,25-34,Occasional,2024-03-31
C02445,Dhaka,35-44,Regular,2024-07-16
C02446,Sylhet,25-34,High Value,2024-09-15
C02447,Dhaka,25-34,Occasional,2024-08-19
C02448,Dhaka,25-34,High Value,2025-09-07
C02449,Dhaka,25-34,Regular,2024-11-29
C02450,Dhaka,18-24,Regular,2025-09-21
C02451,Dhaka,25-34,Regular,2024-12-18
C02452,Dhaka,45-54,Regular,2025-09-29
C02453,Chittagong,25-34,Regular,2025-04-30
C02454,Chittagong,35-44,Regular,2024-10-03
C02455,Chittagong,25-34,Occasional,2024-05-17
C02456,Khulna,25-34,Regular,2025-09-24
C02457,Sylhet,18-24,Occasional,2025-08-16
C02458,Khulna,25-34,Occasional,2024-07-10
C02459,Dhaka,25-34,Regular,2024-11-19
C02460,Dhaka,25-34,Regular,2024-10-13
C02461,Dhaka,25-34,Regular,2024-10-15
C02462,Sylhet,35-44,Occasional,2024-07-29
C02463,Dhaka,35-44,Regular,2025-06-02
C02464,Dhaka,25-34,Occasional,2025-06-19
C02465,Dhaka,35-44,Regular,2025-08-17
C02466,Rajshahi,35-44,Regular,2024-04-29
C02467,Sylhet,35-44,Regular,2024-10-28
C02468,Dhaka,25-34,Regular,2024-09-20
C02469,Dhaka,25-34,Occasional,2025-05-15
C02470,Dhaka,18-24,Regular,2025-04-30
C02471,Dhaka,18-24,Regular,2025-05-27
C02472,Dhaka,25-34,Regular,2024-11-29
C02473,Dhaka,25-34,Regular,2024-03-19
C02474,Dhaka,25-34,Regular,2024-12-31
C02475,Dhaka,25-34,Regular,2025-08-12
C02476,Chittagong,25-34,Occasional,2024-10-02
C02477,Chittagong,25-34,Regular,2024-03-19
C02478,Chittagong,25-34,Regular,2025-06-23
C02479,Dhaka,18-24,Regular,2025-09-18
C02480,Dhaka,18-24,Regular,2025-06-20
C02481,Sylhet,18-24,Regular,2024-03-15
C02482,Dhaka,35-44,Occasional,2025-03-06
C02483,Dhaka,45-54,Occasional,2024-10-27
C02484,Dhaka,18-24,Occasional,2024-04-05
C02485,Dhaka,18-24,Regular,2025-08-19
C02486,Chittagong,25-34,Regular,2024-09-08
C02487,Sylhet,35-44,Regular,2025-10-07
C02488,Dhaka,35-44,Occasional,2024-09-24
C02489,Dhaka,35-44,High Value,2025-04-09
C02490,Dhaka,45-54,Occasional,2025-10-30
C02491,Chittagong,25-34,Regular,2024-06-16
C02492,Dhaka,25-34,High Value,2025-05-31
C02493,Chittagong,18-24,Occasional,2024-11-17
C02494,Dhaka,25-34,High Value,2024-12-23
C02495,Dhaka,55+,Regular,2024-01-20
C02496,Rajshahi,18-24,Regular,2024-09-12
C02497,Dhaka,18-24,High Value,2024-10-29
C02498,Dhaka,35-44,High Value,2024-01-22
C02499,Chittagong,18-24,Regular,2025-04-12
C02500,Dhaka,35-44,Regular,2024-03-04
C02501,Dhaka,55+,Regular,2024-06-16
C02502,Chittagong,35-44,Occasional,2025-05-25
C02503,Khulna,18-24,High Value,2025-09-09
C02504,Dhaka,25-34,Occasional,2025-09-11
C02505,Dhaka,18-24,Occasional,2024-02-25
C02506,Dhaka,18-24,Occasional,2024-02-27
C02507,Rajshahi,18-24,High Value,2024-11-07
C02508,Dhaka,25-34,Occasional,2025-04-03
C02509,Dhaka,18-24,Regular,2025-10-20
C02510,Rajshahi,18-24,Regular,2024-01-31
C02511,Dhaka,45-54,Regular,2025-10-24
C02512,Dhaka,45-54,Occasional,2024-01-26
C02513,Dhaka,25-34,Regular,2024-01-31
C02514,Dhaka,45-54,Regular,2025-08-20
C02515,Dhaka,35-44,Regular,2024-09-12
C02516,Dhaka,18-24,Regular,2024-02-16
C02517,Dhaka,25-34,Regular,2025-06-24
C02518,Khulna,18-24,Occasional,2025-10-12
C02519,Dhaka,18-24,Regular,2025-02-26
C02520,Dhaka,35-44,Occasional,2024-03-17
C02521,Rajshahi,35-44,Regular,2024-03-31
C02522,Dhaka,35-44,Occasional,2025-03-28
C02523,Rajshahi,35-44,Regular,2024-04-15
C02524,Dhaka,35-44,Occasional,2024-05-05
C02525,Dhaka,35-44,Regular,2024-03-09
C02526,Dhaka,35-44,Occasional,2024-12-22
C02527,Dhaka,18-24,Occasional,2025-01-11
C02528,Dhaka,45-54,Occasional,2024-06-14
C02529,Dhaka,25-34,Regular,2025-01-16
C02530,Sylhet,18-24,Regular,2024-02-25
C02531,Chittagong,18-24,Regular,2025-05-09
C02532,Dhaka,18-24,High Value,2024-10-21
C02533,Dhaka,25-34,Regular,2024-07-12
C02534,Dhaka,25-34,High Value,2024-02-07
C02535,Dhaka,45-54,Regular,2024-06-18
C02536,Dhaka,25-34,Regular,2025-05-29
C02537,Dhaka,25-34,Regular,2025-09-24
C02538,Dhaka,25-34,Occasional,2025-08-11
C02539,Chittagong,45-54,High Value,2024-01-02
C02540,Dhaka,25-34,High Value,2025-09-20
C02541,Chittagong,25-34,Occasional,2025-04-08
C02542,Dhaka,25-34,Regular,2024-10-05
C02543,Dhaka,25-34,Regular,2025-04-09
C02544,Dhaka,25-34,Occasional,2025-04-03
C02545,Chittagong,25-34,Regular,2024-12-16
C02546,Chittagong,25-34,Regular,2024-10-10
C02547,Dhaka,45-54,Occasional,2025-10-23
C02548,Dhaka,35-44,Regular,2024-12-19
C02549,Dhaka,35-44,Regular,2024-10-07
C02550,Dhaka,25-34,Regular,2024-01-07
C02551,Chittagong,18-24,Occasional,2025-10-29
C02552,Rajshahi,18-24,High Value,2024-06-21
C02553,Sylhet,25-34,Occasional,2024-11-22
C02554,Dhaka,35-44,Regular,2025-02-01
C02555,Sylhet,35-44,Occasional,2024-01-03
C02556,Khulna,25-34,Regular,2025-02-24
C02557,Chittagong,55+,Occasional,2025-09-16
C02558,Dhaka,25-34,Regular,2024-01-06
C02559,Dhaka,25-34,High Value,2024-03-27
C02560,Sylhet,25-34,Regular,2024-04-18
C02561,Dhaka,18-24,Regular,2025-03-07
C02562,Dhaka,18-24,Occasional,2024-09-10
C02563,Dhaka,25-34,Regular,2025-04-15
C02564,Dhaka,18-24,High Value,2024-03-12
C02565,Chittagong,18-24,Occasional,2025-04-15
C02566,Dhaka,45-54,Occasional,2024-03-20
C02567,Rajshahi,25-34,Occasional,2024-01-24
C02568,Khulna,25-34,Occasional,2024-09-04
C02569,Khulna,45-54,Occasional,2024-05-07
C02570,Dhaka,18-24,High Value,2025-10-03
C02571,Rajshahi,25-34,Occasional,2025-05-11
C02572,Chittagong,45-54,Occasional,2025-03-08
C02573,Dhaka,25-34,High Value,2024-07-05
C02574,Rajshahi,18-24,High Value,2024-02-26
C02575,Dhaka,25-34,Occasional,2025-07-07
C02576,Dhaka,18-24,Occasional,2024-09-15
C02577,Dhaka,35-44,Occasional,2025-08-14
C02578,Rajshahi,18-24,Regular,2024-12-30
C02579,Chittagong,25-34,High Value,2025-05-03
C02580,Dhaka,18-24,Occasional,2025-01-31
C02581,Rajshahi,18-24,Regular,2024-10-26
C02582,Dhaka,55+,Regular,2025-03-10
C02583,Khulna,25-34,Regular,2024-06-25
C02584,Dhaka,18-24,High Value,2024-04-23
C02585,Sylhet,25-34,Regular,2025-07-12
C02586,Rajshahi,45-54,Occasional,2025-09-30
C02587,Dhaka,18-24,Regular,2025-09-24
C02588,Dhaka,25-34,Occasional,2025-01-17
C02589,Dhaka,25-34,High Value,2025-08-19
C02590,Chittagong,18-24,High Value,2025-07-26
C02591,Dhaka,55+,Regular,2025-03-15
C02592,Chittagong,25-34,Regular,2024-04-29
C02593,Sylhet,25-34,High Value,2024-10-20
C02594,Dhaka,25-34,Regular,2024-12-23
C02595,Dhaka,18-24,Occasional,2024-12-10
C02596,Dhaka,25-34,Regular,2024-12-10
C02597,Rajshahi,25-34,High Value,2025-03-11
C02598,Dhaka,25-34,Regular,2024-04-18
C02599,Chittagong,25-34,Regular,2024-05-31
C02600,Dhaka,25-34,Regular,2025-05-12
C02601,Dhaka,18-24,Occasional,2024-12-23
C02602,Dhaka,45-54,Occasional,2024-09-07
C02603,Sylhet,25-34,Regular,2025-06-08
C02604,Chittagong,45-54,Regular,2024-05-15
C02605,Dhaka,35-44,High Value,2024-07-31
C02606,Chittagong,25-34,Regular,2025-07-13
C02607,Dhaka,35-44,High Value,2025-04-11
C02608,Dhaka,25-34,Occasional,2024-08-06
C02609,Dhaka,18-24,Occasional,2024-05-15
C02610,Dhaka,25-34,Regular,2024-05-05
C02611,Dhaka,18-24,Regular,2025-08-15
C02612,Chittagong,25-34,Occasional,2024-09-19
C02613,Dhaka,18-24,Occasional,2024-06-21
C02614,Dhaka,25-34,High Value,2025-09-21
C02615,Dhaka,18-24,Occasional,2024-01-16
C02616,Dhaka,25-34,Occasional,2024-05-22
C02617,Chittagong,25-34,Regular,2024-12-09
C02618,Dhaka,45-54,High Value,2025-04-11
C02619,Dhaka,25-34,Regular,2024-11-12
C02620,Rajshahi,18-24,Regular,2024-04-02
C02621,Dhaka,18-24,Regular,2024-11-11
C02622,Dhaka,35-44,High Value,2025-10-09
C02623,Dhaka,18-24,Occasional,2024-10-02
C02624,Khulna,18-24,Regular,2024-06-28
C02625,Dhaka,25-34,Occasional,2025-08-29
C02626,Dhaka,18-24,Regular,2024-02-05
C02627,Chittagong,18-24,Regular,2025-03-23
C02628,Dhaka,25-34,Regular,2024-06-24
C02629,Dhaka,25-34,High Value,2024-01-02
C02630,Dhaka,35-44,Regular,2025-05-18
C02631,Dhaka,18-24,Regular,2025-10-15
C02632,Chittagong,25-34,Regular,2025-06-27
C02633,Dhaka,25-34,Regular,2025-04-10
C02634,Chittagong,25-34,Occasional,2025-04-27
C02635,Dhaka,18-24,Occasional,2025-09-08
C02636,Chittagong,55+,Occasional,2024-04-16
C02637,Dhaka,25-34,Regular,2025-05-02
C02638,Rajshahi,25-34,Regular,2024-02-28
C02639,Dhaka,25-34,Occasional,2024-08-11
C02640,Dhaka,35-44,Regular,2024-04-01
C02641,Khulna,25-34,Regular,2025-06-10
C02642,Rajshahi,45-54,Regular,2025-06-04
C02643,Dhaka,55+,Regular,2025-07-06
C02644,Dhaka,18-24,Regular,2024-12-31
C02645,Chittagong,18-24,Occasional,2024-01-21
C02646,Dhaka,18-24,Regular,2025-06-27
C02647,Dhaka,18-24,High Value,2025-05-29
C02648,Chittagong,18-24,Regular,2024-04-12
C02649,Chittagong,25-34,Regular,2025-05-01
C02650,Rajshahi,18-24,Occasional,2025-05-03
C02651,Chittagong,18-24,High Value,2024-07-10
C02652,Dhaka,25-34,Regular,2025-02-22
C02653,Dhaka,35-44,Occasional,2024-10-21
C02654,Dhaka,25-34,Regular,2025-02-02
C02655,Dhaka,25-34,Regular,2024-03-05
C02656,Dhaka,25-34,High Value,2024-01-17
C02657,Rajshahi,18-24,Regular,2025-10-06
C02658,Rajshahi,25-34,Regular,2025-02-21
C02659,Chittagong,35-44,Occasional,2025-06-30
C02660,Dhaka,18-24,Regular,2024-09-24
C02661,Chittagong,35-44,Regular,2024-10-22
C02662,Dhaka,25-34,Occasional,2025-02-19
C02663,Dhaka,25-34,Occasional,2024-06-05
C02664,Dhaka,25-34,Occasional,2024-02-25
C02665,Dhaka,18-24,High Value,2025-02-10
C02666,Dhaka,35-44,Occasional,2025-06-02
C02667,Sylhet,35-44,Occasional,2024-05-07
C02668,Dhaka,18-24,Occasional,2024-12-11
C02669,Sylhet,35-44,High Value,2024-10-13
C02670,Dhaka,18-24,Regular,2024-08-05
C02671,Dhaka,55+,Regular,2024-07-12
C02672,Sylhet,25-34,Occasional,2024-08-31
C02673,Dhaka,25-34,Regular,2024-11-15
C02674,Dhaka,25-34,Regular,2024-11-26
C02675,Dhaka,35-44,Occasional,2024-08-11
C02676,Sylhet,18-24,Regular,2024-11-11
C02677,Dhaka,45-54,High Value,2025-03-25
C02678,Dhaka,25-34,Occasional,2025-02-18
C02679,Sylhet,18-24,High Value,2025-06-06
C02680,Dhaka,18-24,Occasional,2024-12-13
C02681,Chittagong,18-24,Occasional,2024-06-28
C02682,Chittagong,25-34,Occasional,2025-03-29
C02683,Dhaka,35-44,High Value,2024-04-17
C02684,Dhaka,25-34,Occasional,2025-08-30
C02685,Rajshahi,18-24,Regular,2025-09-03
C02686,Rajshahi,25-34,Occasional,2025-10-27
C02687,Sylhet,25-34,High Value,2025-06-26
C02688,Rajshahi,55+,Regular,2025-07-15
C02689,Sylhet,18-24,Occasional,2024-03-31
C02690,Dhaka,25-34,High Value,2024-12-22
C02691,Dhaka,25-34,High Value,2024-04-14
C02692,Dhaka,25-34,Occasional,2024-04-21
C02693,Dhaka,25-34,Occasional,2024-05-01
C02694,Rajshahi,35-44,Regular,2024-07-28
C02695,Chittagong,25-34,Occasional,2024-11-06
C02696,Dhaka,25-34,Regular,2024-11-12
C02697,Chittagong,35-44,Occasional,2025-08-31
C02698,Dhaka,18-24,High Value,2024-03-28
C02699,Dhaka,35-44,High Value,2024-04-27
C02700,Khulna,18-24,Occasional,2025-07-13
C02701,Dhaka,45-54,Regular,2024-04-08
C02702,Dhaka,55+,Regular,2025-02-25
C02703,Khulna,18-24,Regular,2025-10-21
C02704,Dhaka,18-24,Regular,2025-09-05
C02705,Rajshahi,35-44,Regular,2025-04-15
C02706,Chittagong,25-34,Regular,2025-06-25
C02707,Dhaka,25-34,Regular,2025-06-09
C02708,Rajshahi,45-54,High Value,2025-04-10
C02709,Dhaka,25-34,Regular,2024-11-21
C02710,Chittagong,18-24,High Value,2024-05-25
C02711,Chittagong,35-44,Occasional,2024-03-13
C02712,Rajshahi,25-34,Occasional,2025-10-02
C02713,Rajshahi,18-24,Occasional,2024-03-25
C02714,Dhaka,18-24,Occasional,2024-09-24
C02715,Dhaka,35-44,Regular,2025-07-04
C02716,Dhaka,18-24,Occasional,2025-02-10
C02717,Dhaka,35-44,High Value,2025-07-25
C02718,Dhaka,18-24,High Value,2024-08-06
C02719,Dhaka,25-34,Occasional,2024-10-26
C02720,Dhaka,25-34,Regular,2025-10-09
C02721,Dhaka,25-34,Regular,2024-08-01
C02722,Dhaka,25-34,Regular,2024-09-05
C02723,Dhaka,18-24,High Value,2025-05-11
C02724,Rajshahi,25-34,Regular,2024-09-03
C02725,Dhaka,25-34,Regular,2025-09-25
C02726,Dhaka,18-24,High Value,2025-04-17
C02727,Rajshahi,35-44,High Value,2025-05-25
C02728,Rajshahi,25-34,Regular,2025-03-09
C02729,Dhaka,35-44,High Value,2024-12-04
C02730,Dhaka,45-54,Occasional,2024-11-25
C02731,Dhaka,25-34,Regular,2024-03-07
C02732,Dhaka,35-44,Regular,2024-12-06
C02733,Chittagong,25-34,Regular,2025-05-30
C02734,Dhaka,25-34,Occasional,2024-02-02
C02735,Sylhet,25-34,Regular,2025-02-20
C02736,Dhaka,25-34,High Value,2025-02-22
C02737,Dhaka,25-34,High Value,2025-07-02
C02738,Dhaka,25-34,Occasional,2024-07-04
C02739,Dhaka,25-34,Regular,2025-08-14
C02740,Dhaka,25-34,High Value,2025-05-27
C02741,Dhaka,35-44,Regular,2025-01-09
C02742,Dhaka,25-34,Occasional,2025-02-22
C02743,Rajshahi,25-34,Regular,2025-01-11
C02744,Dhaka,35-44,Regular,2025-08-26
C02745,Dhaka,25-34,Regular,2024-06-07
C02746,Sylhet,18-24,Regular,2025-08-08
C02747,Dhaka,35-44,Regular,2024-06-21
C02748,Dhaka,25-34,Occasional,2025-07-27
C02749,Dhaka,18-24,Regular,2025-02-06
C02750,Dhaka,18-24,High Value,2024-07-04
C02751,Dhaka,35-44,Regular,2024-01-06
C02752,Dhaka,25-34,Occasional,2025-07-14
C02753,Chittagong,35-44,Regular,2024-06-22
C02754,Chittagong,18-24,Occasional,2025-01-10
C02755,Dhaka,45-54,High Value,2025-08-09
C02756,Sylhet,25-34,Regular,2024-04-18
C02757,Chittagong,25-34,Occasional,2025-01-26
C02758,Dhaka,35-44,High Value,2024-02-17
C02759,Rajshahi,18-24,Occasional,2024-02-07
C02760,Chittagong,18-24,Regular,2024-05-30
C02761,Dhaka,18-24,Occasional,2025-06-10
C02762,Dhaka,25-34,Occasional,2025-10-21
C02763,Chittagong,55+,Occasional,2024-03-13
C02764,Sylhet,35-44,Occasional,2024-11-27
C02765,Chittagong,25-34,High Value,2025-01-03
C02766,Dhaka,25-34,Occasional,2024-09-28
C02767,Dhaka,25-34,High Value,2024-08-17
C02768,Dhaka,25-34,Occasional,2025-02-11
C02769,Dhaka,35-44,High Value,2024-01-13
C02770,Chittagong,18-24,Occasional,2025-10-02
C02771,Khulna,55+,Occasional,2024-10-22
C02772,Dhaka,35-44,Regular,2025-04-29
C02773,Chittagong,18-24,Regular,2024-03-09
C02774,Chittagong,18-24,Occasional,2025-04-29
C02775,Dhaka,25-34,Regular,2024-08-08
C02776,Dhaka,18-24,Regular,2024-03-29
C02777,Chittagong,25-34,Occasional,2024-03-05
C02778,Dhaka,35-44,High Value,2024-03-15
C02779,Dhaka,35-44,Regular,2024-04-27
C02780,Dhaka,18-24,Regular,2024-11-07
C02781,Dhaka,18-24,Occasional,2024-07-22
C02782,Rajshahi,25-34,Occasional,2025-03-08
C02783,Dhaka,25-34,Regular,2025-01-29
C02784,Dhaka,25-34,Regular,2024-03-10
C02785,Dhaka,25-34,Regular,2025-01-01
C02786,Sylhet,25-34,Regular,2025-07-06
C02787,Dhaka,25-34,Regular,2025-10-24
C02788,Sylhet,35-44,Occasional,2024-01-18
C02789,Dhaka,55+,Occasional,2025-01-19
C02790,Sylhet,25-34,High Value,2024-10-10
C02791,Dhaka,25-34,Regular,2025-02-22
C02792,Sylhet,25-34,Occasional,2024-05-09
C02793,Dhaka,18-24,High Value,2024-01-03
C02794,Dhaka,45-54,Occasional,2025-06-08
C02795,Dhaka,25-34,High Value,2024-02-08
C02796,Chittagong,25-34,Regular,2024-01-14
C02797,Dhaka,25-34,Regular,2024-09-19
C02798,Sylhet,25-34,Regular,2024-03-29
C02799,Chittagong,35-44,Occasional,2025-05-15
C02800,Dhaka,18-24,Occasional,2024-11-22
C02801,Rajshahi,25-34,Occasional,2025-07-07
C02802,Rajshahi,35-44,Occasional,2024-03-10
C02803,Dhaka,18-24,Regular,2024-02-10
C02804,Dhaka,18-24,Regular,2025-03-05
C02805,Dhaka,18-24,Occasional,2024-08-28
C02806,Dhaka,18-24,Regular,2025-02-13
C02807,Khulna,25-34,High Value,2024-08-04
C02808,Dhaka,45-54,Regular,2025-08-10
C02809,Chittagong,25-34,High Value,2024-06-27
C02810,Dhaka,18-24,Regular,2024-12-10
C02811,Dhaka,35-44,Regular,2024-11-01
C02812,Rajshahi,18-24,Occasional,2025-09-04
C02813,Dhaka,18-24,Regular,2025-05-08
C02814,Dhaka,35-44,Regular,2025-08-14
C02815,Chittagong,45-54,Occasional,2024-07-18
C02816,Sylhet,35-44,Regular,2025-07-11
C02817,Khulna,35-44,High Value,2024-03-09
C02818,Dhaka,25-34,Occasional,2024-06-13
C02819,Chittagong,18-24,Regular,2025-04-21
C02820,Rajshahi,25-34,Regular,2025-04-25
C02821,Khulna,18-24,Occasional,2025-03-30
C02822,Chittagong,18-24,Regular,2024-11-23
C02823,Dhaka,25-34,Regular,2024-10-03
C02824,Chittagong,18-24,Regular,2025-09-22
C02825,Dhaka,35-44,Regular,2025-01-30
C02826,Dhaka,45-54,Regular,2025-05-26
C02827,Sylhet,18-24,Regular,2024-07-02
C02828,Dhaka,25-34,High Value,2024-10-04
C02829,Chittagong,25-34,Occasional,2025-08-25
C02830,Dhaka,45-54,Regular,2024-05-13
C02831,Dhaka,25-34,Regular,2024-12-10
C02832,Chittagong,18-24,Occasional,2025-06-27
C02833,Dhaka,25-34,Occasional,2024-11-02
C02834,Dhaka,18-24,Regular,2025-05-12
C02835,Rajshahi,25-34,High Value,2025-04-18
C02836,Dhaka,25-34,Regular,2025-09-19
C02837,Dhaka,18-24,Regular,2024-09-22
C02838,Dhaka,18-24,Occasional,2024-09-07
C02839,Sylhet,25-34,Regular,2024-01-20
C02840,Dhaka,25-34,Regular,2025-07-30
C02841,Dhaka,45-54,Occasional,2025-07-05
C02842,Dhaka,35-44,Occasional,2024-03-25
C02843,Chittagong,25-34,Regular,2025-03-04
C02844,Dhaka,45-54,Regular,2024-04-18
C02845,Khulna,25-34,Regular,2024-11-03
C02846,Dhaka,25-34,Regular,2024-03-03
C02847,Sylhet,25-34,High Value,2024-11-28
C02848,Sylhet,25-34,High Value,2024-02-03
C02849,Dhaka,18-24,Occasional,2025-04-06
C02850,Dhaka,45-54,Occasional,2025-03-11
C02851,Dhaka,25-34,Regular,2024-02-08
C02852,Chittagong,35-44,Regular,2025-04-02
C02853,Dhaka,35-44,Regular,2024-04-26
C02854,Dhaka,25-34,Occasional,2024-10-31
C02855,Dhaka,18-24,Occasional,2025-03-19
C02856,Dhaka,25-34,Regular,2025-04-11
C02857,Khulna,18-24,Regular,2025-10-22
C02858,Dhaka,35-44,Regular,2025-05-07
C02859,Dhaka,45-54,Occasional,2024-01-11
C02860,Dhaka,18-24,Occasional,2024-04-15
C02861,Chittagong,45-54,Occasional,2025-05-20
C02862,Dhaka,35-44,Regular,2025-03-22
C02863,Dhaka,45-54,Regular,2025-07-24
C02864,Khulna,35-44,Regular,2024-09-10
C02865,Chittagong,18-24,Occasional,2025-05-13
C02866,Dhaka,45-54,Regular,2025-04-09
C02867,Dhaka,35-44,Regular,2025-01-20
C02868,Chittagong,25-34,Occasional,2025-01-17
C02869,Dhaka,25-34,Regular,2024-10-16
C02870,Dhaka,18-24,Occasional,2024-10-22
C02871,Rajshahi,55+,Occasional,2025-05-29
C02872,Dhaka,35-44,Occasional,2024-06-03
C02873,Sylhet,25-34,Regular,2025-09-02
C02874,Chittagong,18-24,Occasional,2024-10-01
C02875,Khulna,25-34,Regular,2025-10-25
C02876,Dhaka,25-34,Occasional,2024-10-31
C02877,Dhaka,18-24,Occasional,2024-01-23
C02878,Sylhet,25-34,Regular,2025-02-11
C02879,Rajshahi,45-54,Regular,2024-08-13
C02880,Chittagong,25-34,Occasional,2025-08-22
C02881,Dhaka,25-34,Regular,2025-05-18
C02882,Dhaka,55+,Occasional,2024-11-30
C02883,Chittagong,35-44,Regular,2024-01-25
C02884,Chittagong,35-44,Occasional,2024-09-04
C02885,Dhaka,35-44,Regular,2025-04-07
C02886,Dhaka,25-34,Occasional,2025-07-23
C02887,Dhaka,18-24,Occasional,2024-05-13
C02888,Chittagong,35-44,High Value,2025-03-16
C02889,Dhaka,18-24,Regular,2025-07-27
C02890,Dhaka,55+,Regular,2024-09-01
C02891,Chittagong,25-34,Occasional,2025-05-03
C02892,Dhaka,25-34,High Value,2024-01-23
C02893,Dhaka,25-34,High Value,2024-09-29
C02894,Dhaka,18-24,Regular,2025-06-25
C02895,Dhaka,25-34,Regular,2025-05-26
C02896,Dhaka,25-34,Regular,2024-09-23
C02897,Dhaka,45-54,Regular,2025-04-08
C02898,Chittagong,25-34,Occasional,2024-06-29
C02899,Chittagong,25-34,Occasional,2025-10-08
C02900,Dhaka,35-44,Occasional,2025-07-17
C02901,Dhaka,18-24,Regular,2024-09-30
C02902,Dhaka,35-44,Regular,2024-11-07
C02903,Rajshahi,35-44,Regular,2024-04-25
C02904,Sylhet,25-34,Occasional,2024-05-22
C02905,Dhaka,35-44,Regular,2025-02-10
C02906,Dhaka,18-24,Occasional,2025-07-09
C02907,Dhaka,25-34,Regular,2024-03-03
C02908,Chittagong,55+,Regular,2025-09-11
C02909,Rajshahi,18-24,Regular,2024-06-29
C02910,Dhaka,25-34,Regular,2024-08-24
C02911,Dhaka,35-44,Occasional,2024-06-19
C02912,Chittagong,45-54,High Value,2024-11-20
C02913,Dhaka,35-44,Regular,2024-11-18
C02914,Dhaka,18-24,Occasional,2024-03-15
C02915,Dhaka,18-24,Occasional,2024-09-03
C02916,Dhaka,25-34,Occasional,2025-07-14
C02917,Chittagong,35-44,Occasional,2024-07-18
C02918,Dhaka,25-34,Regular,2025-02-02
